symbol,log2FC,p_value_neg,p_value_pos,p_value_twosided
KRTAP3-1,-4.437876433,0.000080661,0.999998940,0.000764447
CCL14,-4.435363810,0.000080764,0.999998961,0.000765383
HEMK1,-4.444214992,0.000080839,0.999998807,0.000766063
ZNF860,-4.435417262,0.000080891,0.999998936,0.000766537
ITPA,-4.442098735,0.000080895,0.999998829,0.000766576
KIAA0895,-4.432456091,0.000081054,0.999998956,0.000768024
BDKRB2,-4.434708101,0.000081147,0.999998901,0.000768869
RCC2,-4.440725915,0.000081424,0.999998736,0.000771388
GDF7,-4.433233212,0.000081519,0.999998861,0.000772250
PDIA2,-4.426275500,0.000081521,0.999998972,0.000772268
KCNB2,-4.428053828,0.000081565,0.999998936,0.000772670
SCIMP,-4.424580310,0.000081598,0.999998985,0.000772968
MEIOB,-4.427972399,0.000081642,0.999998920,0.000773375
ATP6V1G2,-4.425613330,0.000081689,0.999998953,0.000773797
FAM171A1,-4.427313666,0.000081741,0.999998915,0.000774274
CMTM4,-4.422280916,0.000081792,0.999998988,0.000774732
UQCR10,-4.421962066,0.000081987,0.999998957,0.000776508
SYNJ2BP-COX16,-4.420239251,0.000082128,0.999998961,0.000777792
RNF19B,-4.426789435,0.000082136,0.999998851,0.000777861
ORC2,-4.420329991,0.000082168,0.999998951,0.000778154
CRB2,-4.421160637,0.000082221,0.999998925,0.000778640
ARHGEF25,-4.418433732,0.000082231,0.999998971,0.000778728
FADS2,-4.425192503,0.000082488,0.999998811,0.000781063
CDKN2AIP,-4.417738314,0.000082517,0.999998930,0.000781330
SLC35F1,-4.418040952,0.000082533,0.999998922,0.000781479
CCRN4L,-4.418324479,0.000082567,0.999998911,0.000781784
KRTAP4-3,-4.392259219,0.000082581,0.999998595,0.000781913
RIPK1,-4.415764102,0.000082590,0.999998950,0.000781991
VKORC1,-4.425683649,0.000082627,0.999998781,0.000782331
ANKRD23,-4.422893646,0.000082638,0.999998822,0.000782430
USH1C,-4.429966900,0.000082669,0.999998692,0.000782709
TEX9,-4.422735094,0.000082720,0.999998814,0.000783173
NDUFB7,-4.419353715,0.000082758,0.999998859,0.000783517
DDI2,-4.425581175,0.000082760,0.999998759,0.000783542
IQCD,-4.413245546,0.000082798,0.999998954,0.000783887
MED26,-4.413168500,0.000082804,0.999998954,0.000783941
SRXN1,-4.416698660,0.000082863,0.999998884,0.000784471
DNAH14,-4.427941540,0.000082921,0.999998687,0.000785001
C4BPA,-4.416312610,0.000082932,0.999998876,0.000785101
TNFRSF11B,-4.283471614,0.000083064,0.999998837,0.000786300
ZSCAN10,-4.411737358,0.000083211,0.999998905,0.000787640
NOX3,-4.409399934,0.000083230,0.999998938,0.000787815
EIF4E1B,-4.423004636,0.000083286,0.999998681,0.000788322
KIAA1524,-4.407761697,0.000083302,0.999998953,0.000788468
SELV,-4.408435634,0.000083311,0.999998940,0.000788545
GNL1,-4.414583568,0.000083362,0.999998825,0.000789007
AMH,-4.408909759,0.000083387,0.999998918,0.000789237
KRTAP7-1,-4.408323611,0.000083447,0.999998917,0.000789779
SCGB2A1,-4.430338390,0.000083465,0.999998588,0.000789945
ZCCHC4,-4.415781233,0.000083563,0.999998769,0.000790833
FOXS1,-4.404065128,0.000083586,0.999998963,0.000791048
PI4KB,-4.403406882,0.000083680,0.999998957,0.000791901
TRIM4,-4.405149916,0.000083681,0.999998928,0.000791910
GABRB1,-4.411249560,0.000083688,0.999998827,0.000791974
KMT2C,-4.410087577,0.000083725,0.999998838,0.000792308
PALB2,-4.410654242,0.000083745,0.999998826,0.000792487
C1QL3,-4.402609424,0.000083821,0.999998945,0.000793184
TECPR2,-4.405603361,0.000083830,0.999998895,0.000793263
HHEX,-4.403868212,0.000083910,0.999998909,0.000793988
SMR3A,-4.407578461,0.000083959,0.999998836,0.000794433
KIAA0040,-4.407612073,0.000083966,0.999998839,0.000794494
NOVA2,-4.402293362,0.000084030,0.999998913,0.000795080
ARSF,-4.399474246,0.000084062,0.999998954,0.000795370
MKRN1,-4.405190291,0.000084083,0.999998850,0.000795561
RNF135,-4.398967478,0.000084184,0.999998940,0.000796476
DACT3,-4.224331878,0.000084257,0.999998935,0.000797144
RPUSD3,-4.409675563,0.000084257,0.999998744,0.000797144
CXCR4,-4.401742854,0.000084281,0.999998875,0.000797361
ELMO1,-4.397240782,0.000084349,0.999998939,0.000797982
IRX2,-4.405760816,0.000084399,0.999998786,0.000798431
MMD2,-4.383592955,0.000084555,0.999998926,0.000799848
PLA2G2E,-4.710090628,0.000084673,0.999998240,0.000800920
GJD2,-4.397757995,0.000084696,0.999998869,0.000801129
LRFN2,-4.392588038,0.000084815,0.999998933,0.000802212
UTY,-4.393657217,0.000084820,0.999998914,0.000802252
VGLL3,-4.397100170,0.000084897,0.999998844,0.000802956
SFXN1,-4.390582871,0.000084982,0.999998937,0.000803725
OCA2,-4.396717502,0.000084994,0.999998824,0.000803839
CCK,-4.397084101,0.000085046,0.999998819,0.000804309
PRADC1,-4.393392342,0.000085078,0.999998874,0.000804594
FOXD3,-4.391947761,0.000085108,0.999998890,0.000804868
MED15,-4.407165011,0.000085112,0.999998632,0.000804909
HIAT1,-4.393580232,0.000085137,0.999998860,0.000805137
PFN4,-4.389875483,0.000085186,0.999998913,0.000805581
ARHGDIB,-4.213183330,0.000085217,0.999998747,0.000805857
GPC4,-4.396354781,0.000085218,0.999998796,0.000805868
JUP,-4.389800765,0.000085324,0.999998888,0.000806834
F12,-4.392100383,0.000085325,0.999998851,0.000806842
SERPINB12,-4.390932430,0.000085387,0.999998858,0.000807404
PPP2CB,-4.397775778,0.000085414,0.999998728,0.000807648
NRBF2,-4.386415465,0.000085427,0.999998927,0.000807765
CD302,-4.388451721,0.000085532,0.999998870,0.000808716
TIMM13,-4.388391767,0.000085598,0.999998865,0.000809318
CASP9,-4.385186752,0.000085606,0.999998916,0.000809395
AKAP10,-4.385640508,0.000085616,0.999998905,0.000809484
CDC42,-4.382584370,0.000085754,0.999998933,0.000810732
CES2,-4.387184002,0.000085813,0.999998844,0.000811273
ACOT6,-4.382684756,0.000085814,0.999998921,0.000811274
HILPDA,-4.385145377,0.000085830,0.999998876,0.000811426
SNF8,-4.388278874,0.000085937,0.999998799,0.000812397
CHD9,-4.379706636,0.000086032,0.999998932,0.000813259
LBX1,-4.389850859,0.000086065,0.999998757,0.000813552
POM121L12,-4.378656846,0.000086146,0.999998930,0.000814292
LOC100129924,-4.382523381,0.000086193,0.999998853,0.000814715
CCND2,-4.381133318,0.000086193,0.999998878,0.000814717
EGLN1,-4.380381908,0.000086198,0.999998892,0.000814766
BANK1,-4.194014437,0.000086206,0.999998905,0.000814838
RNF186,-4.379711985,0.000086243,0.999998894,0.000815167
OR4C46,-4.378908046,0.000086408,0.999998877,0.000816672
OR4C6,-4.377232189,0.000086426,0.999998903,0.000816831
TRMT112,-4.376497314,0.000086479,0.999998906,0.000817315
NOS1,-4.380886475,0.000086489,0.999998828,0.000817399
PLLP,-4.375296565,0.000086608,0.999998904,0.000818482
CTDSP2,-4.388154147,0.000086693,0.999998674,0.000819254
FAM163B,-4.378714442,0.000086712,0.999998825,0.000819429
PNMA1,-4.373172503,0.000086743,0.999998916,0.000819708
ESR2,-4.375911315,0.000086764,0.999998866,0.000819900
THBS2,-4.372713680,0.000086820,0.999998910,0.000820408
ATP6V0C,-4.387793251,0.000086901,0.999998634,0.000821143
ADAM21,-4.371751868,0.000086944,0.999998905,0.000821528
ZBTB12,-4.375756454,0.000086967,0.999998825,0.000821739
ZNF195,-4.370107673,0.000087165,0.999998893,0.000823535
LOC100996693,-4.370473456,0.000087216,0.999998877,0.000823998
CSNK2A2,-4.376675176,0.000087315,0.999998753,0.000824898
ZFP92,-4.377139938,0.000087347,0.999998733,0.000825186
BMP2K,-4.378022902,0.000087364,0.999998717,0.000825340
TRIM45,-4.367812589,0.000087413,0.999998887,0.000825784
HAVCR1,-4.368941033,0.000087450,0.999998861,0.000826118
UNC5CL,-4.366620271,0.000087466,0.999998899,0.000826268
MAP1LC3B,-4.372827174,0.000087467,0.999998792,0.000826272
TMEM132C,-4.371925579,0.000087531,0.999998798,0.000826856
TNNI3,-4.366426553,0.000087787,0.999998843,0.000829174
MAGEB16,-4.394941339,0.000087822,0.999998335,0.000829491
CHD1,-4.362602958,0.000087826,0.999998904,0.000829528
SFRP2,-4.364495841,0.000087918,0.999998854,0.000830361
CNPY1,-4.365610075,0.000087940,0.999998830,0.000830560
GYPC,-4.562132169,0.000088039,0.999997963,0.000831460
SMIM5,-4.360618253,0.000088140,0.999998882,0.000832373
BOD1L2,-4.367031806,0.000088158,0.999998767,0.000832542
KRTAP4-7,-4.363234901,0.000088194,0.999998827,0.000832866
LRP10,-4.359267799,0.000088261,0.999998884,0.000833472
MYH9,-4.358667557,0.000088288,0.999998889,0.000833715
NTN3,-4.359168037,0.000088289,0.999998881,0.000833726
AXL,-4.363820521,0.000088313,0.999998799,0.000833944
MSS51,-4.362956852,0.000088334,0.999998807,0.000834136
KIAA0556,-4.358258745,0.000088427,0.999998872,0.000834977
KIAA0232,-4.359347613,0.000088463,0.999998846,0.000835298
FA2H,-4.356500377,0.000088486,0.999998892,0.000835511
AMTN,-4.357849775,0.000088507,0.999998864,0.000835700
ANK3,-4.355669750,0.000088597,0.999998886,0.000836516
TMCO5A,-4.360921104,0.000088612,0.999998795,0.000836651
NOSTRIN,-4.355200699,0.000088637,0.999998887,0.000836875
LRRC8E,-4.354947395,0.000088736,0.999998874,0.000837773
RPUSD4,-4.355182420,0.000088807,0.999998856,0.000838418
C12orf10,-4.355131047,0.000088811,0.999998857,0.000838457
C1orf64,-4.355576016,0.000088813,0.999998850,0.000838477
STOML3,-4.361809106,0.000088835,0.999998726,0.000838676
PEX11A,-4.609176052,0.000088873,0.999998489,0.000839016
CTAGE8,-4.357844458,0.000088906,0.999998788,0.000839317
SLC48A1,-4.353127073,0.000088909,0.999998875,0.000839344
FUCA1,-4.352002183,0.000089035,0.999998872,0.000840486
CYLD,-4.352238152,0.000089109,0.999998854,0.000841158
NHP2,-4.350636925,0.000089122,0.999998880,0.000841269
MAPK3,-4.367137350,0.000089142,0.999998587,0.000841450
IL27,-4.362427542,0.000089196,0.999998646,0.000841940
FUBP1,-4.350009363,0.000089237,0.999998870,0.000842314
ANKRD30B,-4.350980055,0.000089245,0.999998852,0.000842386
ZNF721,-4.350674091,0.000089300,0.999998847,0.000842883
MGST3,-4.354857241,0.000089306,0.999998775,0.000842941
EIF2B3,-4.359505625,0.000089332,0.999998686,0.000843173
RAI2,-4.359322247,0.000089500,0.999998667,0.000844696
ANKHD1-EIF4EBP3,-4.352914689,0.000089662,0.999998744,0.000846165
MMGT1,-4.349358141,0.000089684,0.999998803,0.000846366
OR4K14,-4.346128823,0.000089751,0.999998847,0.000846967
PRAF2,-4.347743661,0.000089751,0.999998817,0.000846973
HNRNPH1,-4.346018867,0.000089794,0.999998841,0.000847356
TFCP2L1,-4.348298043,0.000089855,0.999998788,0.000847910
APOM,-4.347475550,0.000089931,0.999998793,0.000848600
BTN3A2,-4.348373679,0.000090182,0.999998735,0.000850870
GIPC2,-4.343100315,0.000090233,0.999998816,0.000851336
DCAF8,-4.358706808,0.000090326,0.999998522,0.000852180
KRTAP2-4,-4.345623361,0.000090341,0.999998746,0.000852309
LRRIQ4,-4.348187331,0.000090352,0.999998705,0.000852415
SPATA16,-4.354927292,0.000090382,0.999998578,0.000852684
ITGA7,-4.344797668,0.000090464,0.999998740,0.000853424
ARL13B,-4.339425981,0.000090514,0.999998828,0.000853880
VTI1B,-4.337688409,0.000090537,0.999998856,0.000854087
MPP3,-4.343497717,0.000090539,0.999998751,0.000854105
RNF214,-4.344815387,0.000090667,0.999998699,0.000855260
SLC12A4,-4.340088168,0.000090706,0.999998786,0.000855621
ZNF497,-4.350192115,0.000090812,0.999998574,0.000856574
DNASE2,-4.334751087,0.000090815,0.999998858,0.000856601
CUL7,-4.339506231,0.000090828,0.999998773,0.000856726
SNRNP35,-4.354189238,0.000090886,0.999998490,0.000857250
GUCY1A2,-4.343177406,0.000090970,0.999998681,0.000858008
ZBTB7B,-4.339822110,0.000090980,0.999998741,0.000858100
FYTTD1,-4.344278091,0.000091002,0.999998655,0.000858294
PCNX,-4.333023500,0.000091102,0.999998838,0.000859204
EMILIN3,-4.343545655,0.000091164,0.999998636,0.000859765
CCDC28A,-4.152051337,0.000091196,0.999998779,0.000860053
TRIB3,-4.341201342,0.000091259,0.999998670,0.000860624
HHLA3,-4.334395521,0.000091442,0.999998751,0.000862279
SFSWAP,-4.372522200,0.000091481,0.999998032,0.000862631
EFNA2,-4.388977544,0.000091579,0.999997634,0.000863520
MYO9B,-4.332922826,0.000091615,0.999998751,0.000863841
TSPO2,-4.843203078,0.000091717,0.999997685,0.000864769
SLC4A4,-4.332594647,0.000091719,0.999998738,0.000864786
DNAJC30,-4.333711272,0.000091750,0.999998707,0.000865065
HAUS5,-4.332856047,0.000091872,0.999998709,0.000866172
MCC,-4.170448645,0.000091892,0.999998767,0.000866348
E2F7,-4.149198311,0.000092075,0.999998817,0.000868002
OR11G2,-4.332554392,0.000092106,0.999998670,0.000868285
CCL13,-4.324572292,0.000092115,0.999998809,0.000868364
TNRC6C,-4.326016274,0.000092136,0.999998777,0.000868559
PARVG,-4.325766707,0.000092139,0.999998781,0.000868587
BATF2,-4.326718159,0.000092141,0.999998761,0.000868599
MBD2,-4.331809074,0.000092184,0.999998665,0.000868994
LAMC2,-4.322511692,0.000092202,0.999998831,0.000869150
GTF3C5,-4.334934393,0.000092216,0.999998598,0.000869278
KRTAP6-2,-4.325563432,0.000092237,0.999998769,0.000869467
OR4X1,-4.323120146,0.000092242,0.999998813,0.000869516
NMRK2,-4.702263548,0.000092307,0.999998061,0.000870105
FAM26E,-4.322446714,0.000092333,0.999998808,0.000870334
SH2D4B,-4.321466138,0.000092377,0.999998818,0.000870736
HENMT1,-4.320351833,0.000092405,0.999998833,0.000870986
ATP2C2,-4.323420610,0.000092470,0.999998766,0.000871573
RSL1D1,-4.325339917,0.000092508,0.999998719,0.000871923
PITPNM3,-4.319122536,0.000092634,0.999998815,0.000873064
CNDP1,-4.166053014,0.000092641,0.999998804,0.000873121
GABRG1,-4.324032420,0.000092646,0.999998728,0.000873170
HS6ST1,-4.320766837,0.000092694,0.999998776,0.000873605
LHX6,-4.135112276,0.000092709,0.999998798,0.000873740
LRP11,-4.317928501,0.000092789,0.999998809,0.000874458
HAX1,-4.319494572,0.000092851,0.999998768,0.000875026
ONECUT1,-4.320359099,0.000092866,0.999998751,0.000875159
MROH2B,-4.316723504,0.000092944,0.999998803,0.000875859
PGAM1,-4.318821282,0.000093087,0.999998735,0.000877153
CREB3,-4.318199002,0.000093165,0.999998740,0.000877864
GTPBP6,-4.319664990,0.000093242,0.999998701,0.000878553
MFSD9,-4.320134516,0.000093308,0.999998681,0.000879154
COL4A1,-4.315645329,0.000093350,0.999998751,0.000879536
LRWD1,-4.316591137,0.000093364,0.999998732,0.000879659
KLHL2,-4.315111523,0.000093379,0.999998754,0.000879800
OR5V1,-4.144455932,0.000093422,0.999998758,0.000880180
OGFOD2,-4.314852616,0.000093470,0.999998746,0.000880619
BPY2B,-4.311499065,0.000093484,0.999998802,0.000880747
MAB21L1,-4.311580768,0.000093519,0.999998795,0.000881064
IL2RA,-4.148255307,0.000093537,0.999998472,0.000881224
WBP1L,-4.313807436,0.000093603,0.999998738,0.000881819
CLDN16,-4.315154393,0.000093611,0.999998711,0.000881891
EPYC,-4.307930192,0.000093788,0.999998704,0.000883495
TRIP4,-4.313911761,0.000093951,0.999998669,0.000884967
APOBEC3H,-4.307488194,0.000093951,0.999998792,0.000884968
TGFB1I1,-4.307204358,0.000093987,0.999998791,0.000885288
DLG2,-4.312338723,0.000094083,0.999998677,0.000886162
LAG3,-4.313671366,0.000094143,0.999998640,0.000886701
GJD3,-4.306850757,0.000094318,0.999998742,0.000888285
FAM198B,-4.345788965,0.000094427,0.999998693,0.000889267
SLC4A1AP,-4.303090000,0.000094467,0.999998782,0.000889623
CCNE1,-4.309768663,0.000094569,0.999998646,0.000890550
WDPCP,-4.352600517,0.000094672,0.999997769,0.000891483
COASY,-4.302483266,0.000094752,0.999998742,0.000892201
TTC7B,-4.301514270,0.000094775,0.999998754,0.000892414
KRTAP10-5,-4.305094765,0.000094851,0.999998676,0.000893094
NBPF4,-4.303923313,0.000094861,0.999998700,0.000893185
ITIH3,-4.336386066,0.000094936,0.999998067,0.000893865
RSPO4,-4.297816050,0.000095092,0.999998769,0.000895276
DHX30,-4.298045881,0.000095094,0.999998763,0.000895289
CD38,-4.313050491,0.000095121,0.999998465,0.000895534
ZNF365,-4.296400728,0.000095140,0.999998786,0.000895707
RDH5,-4.297923157,0.000095159,0.999998753,0.000895879
TSG101,-4.297434431,0.000095319,0.999998736,0.000897325
GJD4,-4.295531862,0.000095327,0.999998768,0.000897394
PHACTR4,-4.301348526,0.000095329,0.999998662,0.000897409
ECSCR,-4.300067524,0.000095334,0.999998684,0.000897462
CPNE4,-4.297463158,0.000095379,0.999998724,0.000897867
GSTO2,-4.302873136,0.000095496,0.999998609,0.000898921
ZSWIM5,-4.295012707,0.000095576,0.999998732,0.000899640
RPS6KA3,-4.299277034,0.000095640,0.999998646,0.000900222
PLP1,-4.293424875,0.000095652,0.999998750,0.000900332
LRIG2,-4.292125895,0.000095685,0.999998769,0.000900627
SLC25A37,-4.291586134,0.000095737,0.999998770,0.000901094
CHST2,-4.293176651,0.000095768,0.999998734,0.000901377
NEK9,-4.293746379,0.000095771,0.999998723,0.000901406
SIRPB2,-4.301576171,0.000095787,0.999998576,0.000901547
ATG9B,-4.293962768,0.000095818,0.999998710,0.000901831
CCDC64B,-4.293694235,0.000095915,0.999998694,0.000902701
MTMR4,-4.295930187,0.000095988,0.999998646,0.000903359
TBC1D3B,-4.289011191,0.000096020,0.999998767,0.000903649
BTRC,-4.289404871,0.000096071,0.999998752,0.000904112
GPATCH4,-4.290441094,0.000096086,0.999998728,0.000904245
FUCA2,-4.303764410,0.000096115,0.999998482,0.000904506
NOBOX,-4.293116893,0.000096132,0.999998671,0.000904660
ITPRIP,-4.292056631,0.000096191,0.999998683,0.000905197
TSPY4,-4.290880050,0.000096244,0.999998693,0.000905675
KIAA1161,-4.293922909,0.000096246,0.999998640,0.000905689
SIGMAR1,-4.292243257,0.000096360,0.999998644,0.000906719
CYP51A1,-4.286797462,0.000096404,0.999998741,0.000907118
PCMTD2,-4.289724603,0.000096404,0.999998687,0.000907120
CNTFR,-4.290979363,0.000096433,0.999998656,0.000907380
RCBTB2,-4.288657869,0.000096458,0.999998698,0.000907607
KLHL35,-4.295592537,0.000096478,0.999998566,0.000907787
DNAJB7,-4.286810015,0.000096540,0.999998714,0.000908346
CYR61,-4.293129454,0.000096622,0.999998586,0.000909089
TNFAIP3,-4.283234216,0.000096627,0.999998768,0.000909131
JAG1,-4.286124505,0.000096666,0.999998709,0.000909479
RPS16,-4.128901873,0.000096727,0.999998717,0.000910031
SLC1A7,-4.286264582,0.000096777,0.999998684,0.000910483
EBPL,-4.296851115,0.000096784,0.999998470,0.000910544
ETFA,-4.288030021,0.000096826,0.999998641,0.000910926
ZNF805,-4.285892892,0.000096923,0.999998668,0.000911805
OTUD5,-4.286171236,0.000096984,0.999998654,0.000912350
TBC1D12,-4.280540702,0.000097024,0.999998748,0.000912717
HGFAC,-4.299829487,0.000097263,0.999998354,0.000914869
ELAVL1,-4.283006466,0.000097279,0.999998655,0.000915010
RBMX,-4.278255504,0.000097295,0.999998743,0.000915162
UBE2L6,-4.293877988,0.000097451,0.999998419,0.000916567
SYT5,-4.276311254,0.000097498,0.999998744,0.000916992
ARC,-4.697113202,0.000097587,0.999997708,0.000917791
C3,-4.324471338,0.000097713,0.999997741,0.000918932
GDPD5,-4.285291474,0.000097842,0.999998507,0.000920093
ZNF850,-4.272442500,0.000097998,0.999998730,0.000921495
KRT72,-4.282284112,0.000098044,0.999998544,0.000921918
MON2,-4.279155367,0.000098135,0.999998583,0.000922734
MTSS1,-4.118909247,0.000098148,0.999998700,0.000922850
LOC100134391,-4.291996661,0.000098206,0.999998323,0.000923374
TM2D3,-4.278604591,0.000098420,0.999998545,0.000925308
CCDC87,-4.275618767,0.000098432,0.999998589,0.000925412
DTX4,-4.284103245,0.000098458,0.999998414,0.000925649
MAMLD1,-4.269968594,0.000098458,0.999998694,0.000925650
CD99,-4.268894496,0.000098483,0.999998712,0.000925873
DYRK4,-4.270596558,0.000098535,0.999998669,0.000926340
SLC25A19,-4.268127973,0.000098560,0.999998712,0.000926569
PAGE1,-4.272234004,0.000098679,0.999998613,0.000927637
HRK,-4.267727715,0.000098710,0.999998693,0.000927920
SLC25A6,-4.274900462,0.000098748,0.999998558,0.000928260
KRTAP15-1,-4.266823440,0.000098773,0.999998699,0.000928484
SLC43A2,-4.271713763,0.000098829,0.999998590,0.000928990
DCANP1,-4.264785155,0.000098953,0.999998706,0.000930111
SLC9A3R1,-4.267740544,0.000099054,0.999998634,0.000931022
DNALI1,-4.311914273,0.000099072,0.999997747,0.000931180
KANK3,-4.262314822,0.000099145,0.999998720,0.000931837
IZUMO1R,-4.263699683,0.000099158,0.999998692,0.000931954
UBE3C,-4.263695819,0.000099229,0.999998679,0.000932600
MRPL53,-4.267136524,0.000099245,0.999998612,0.000932743
RAB43,-4.261842791,0.000099343,0.999998694,0.000933627
WDR54,-4.267109091,0.000099465,0.999998565,0.000934724
KLF10,-4.263725159,0.000099477,0.999998638,0.000934833
LPCAT3,-4.267075773,0.000099493,0.999998566,0.000934976
TRIM61,-4.259827200,0.000099578,0.999998692,0.000935742
SUGCT,-4.262863135,0.000099616,0.999998630,0.000936087
MUS81,-4.261401623,0.000099681,0.999998643,0.000936673
IL36B,-4.232505045,0.000099741,0.999998716,0.000937214
ARSB,-4.258905989,0.000099755,0.999998678,0.000937334
LRRTM1,-4.258042214,0.000099797,0.999998687,0.000937718
ACTR2,-4.258904533,0.000099950,0.999998641,0.000939090
TTC1,-4.257822352,0.000099996,0.999998657,0.000939511
STEAP3,-4.256833139,0.000100057,0.999998665,0.000940058
KLHL4,-4.253005736,0.000100205,0.999998712,0.000941394
RGS14,-4.253068017,0.000100276,0.999998699,0.000942033
